dateday,season,year,month,count,season_category,hour,time_category
2011-12-25,spring,2011,Dec,5,,8,Pagi
2011-12-25,spring,2011,Dec,23,,9,Pagi
2011-12-25,spring,2011,Dec,43,,10,Pagi
2011-12-25,spring,2011,Dec,85,,11,Siang
2011-12-25,spring,2011,Dec,66,,12,Siang
2011-12-25,spring,2011,Dec,79,,13,Siang
2011-12-25,spring,2011,Dec,86,,14,Siang
2011-12-25,spring,2011,Dec,91,,15,Siang
2011-12-25,spring,2011,Dec,86,,16,Sore
2011-12-25,spring,2011,Dec,44,,17,Sore
2011-12-25,spring,2011,Dec,30,,18,Sore
2011-12-25,spring,2011,Dec,16,,19,Sore
2011-12-25,spring,2011,Dec,26,,20,Malam
2011-12-25,spring,2011,Dec,19,,21,Malam
2011-12-25,spring,2011,Dec,17,,22,Malam
2011-12-25,spring,2011,Dec,16,,23,Malam
2011-12-26,spring,2011,Dec,11,,0,Malam
2011-12-26,spring,2011,Dec,10,,1,Malam
2011-12-26,spring,2011,Dec,7,,2,Malam
2011-12-26,spring,2011,Dec,2,,4,Pagi
2011-12-26,spring,2011,Dec,4,,5,Pagi
2011-12-26,spring,2011,Dec,4,,6,Pagi
2011-12-26,spring,2011,Dec,19,,7,Pagi
2011-12-26,spring,2011,Dec,18,,8,Pagi
2011-12-26,spring,2011,Dec,62,,9,Pagi
2011-12-26,spring,2011,Dec,70,,10,Pagi
2011-12-26,spring,2011,Dec,91,,11,Siang
2011-12-26,spring,2011,Dec,100,,12,Siang
2011-12-26,spring,2011,Dec,140,,13,Siang
2011-12-26,spring,2011,Dec,153,,14,Siang
2011-12-26,spring,2011,Dec,131,,15,Siang
2011-12-26,spring,2011,Dec,97,,16,Sore
2011-12-26,spring,2011,Dec,97,,17,Sore
2011-12-26,spring,2011,Dec,75,,18,Sore
2011-12-26,spring,2011,Dec,65,,19,Sore
2011-12-26,spring,2011,Dec,56,,20,Malam
2011-12-26,spring,2011,Dec,49,,21,Malam
2011-12-26,spring,2011,Dec,27,,22,Malam
2011-12-26,spring,2011,Dec,29,,23,Malam
2011-12-27,spring,2011,Dec,12,,0,Malam
2011-12-27,spring,2011,Dec,6,,1,Malam
2011-12-27,spring,2011,Dec,4,,2,Malam
2011-12-27,spring,2011,Dec,3,,3,Malam
2011-12-27,spring,2011,Dec,3,,4,Pagi
2011-12-27,spring,2011,Dec,8,,5,Pagi
2011-12-27,spring,2011,Dec,35,,6,Pagi
2011-12-27,spring,2011,Dec,80,,7,Pagi
2011-12-27,spring,2011,Dec,164,,8,Pagi
2011-12-27,spring,2011,Dec,104,,9,Pagi
2011-12-27,spring,2011,Dec,60,,10,Pagi
2011-12-27,spring,2011,Dec,30,,11,Siang
2011-12-27,spring,2011,Dec,24,,12,Siang
2011-12-27,spring,2011,Dec,20,,13,Siang
2011-12-27,spring,2011,Dec,14,,14,Siang
2011-12-27,spring,2011,Dec,19,,15,Siang
2011-12-27,spring,2011,Dec,46,,16,Sore
2011-12-27,spring,2011,Dec,115,,17,Sore
2011-12-27,spring,2011,Dec,135,,18,Sore
2011-12-27,spring,2011,Dec,90,,19,Sore
2011-12-27,spring,2011,Dec,69,,20,Malam
2011-12-27,spring,2011,Dec,63,,21,Malam
2011-12-27,spring,2011,Dec,32,,22,Malam
2011-12-27,spring,2011,Dec,26,,23,Malam
2011-12-28,spring,2011,Dec,10,,0,Malam
2011-12-28,spring,2011,Dec,12,,1,Malam
2011-12-28,spring,2011,Dec,7,,2,Malam
2011-12-28,spring,2011,Dec,4,,3,Malam
2011-12-28,spring,2011,Dec,9,,5,Pagi
2011-12-28,spring,2011,Dec,43,,6,Pagi
2011-12-28,spring,2011,Dec,110,,7,Pagi
2011-12-28,spring,2011,Dec,217,,8,Pagi
2011-12-28,spring,2011,Dec,189,,9,Pagi
2011-12-28,spring,2011,Dec,96,,10,Pagi
2011-12-28,spring,2011,Dec,111,,11,Siang
2011-12-28,spring,2011,Dec,140,,12,Siang
2011-12-28,spring,2011,Dec,159,,13,Siang
2011-12-28,spring,2011,Dec,120,,14,Siang
2011-12-28,spring,2011,Dec,117,,15,Siang
2011-12-28,spring,2011,Dec,167,,16,Sore
2011-12-28,spring,2011,Dec,250,,17,Sore
2011-12-28,spring,2011,Dec,169,,18,Sore
2011-12-28,spring,2011,Dec,151,,19,Sore
2011-12-28,spring,2011,Dec,79,,20,Malam
2011-12-28,spring,2011,Dec,70,,21,Malam
2011-12-28,spring,2011,Dec,33,,22,Malam
2011-12-28,spring,2011,Dec,39,,23,Malam
2011-12-29,spring,2011,Dec,28,,0,Malam
2011-12-29,spring,2011,Dec,15,,1,Malam
2011-12-29,spring,2011,Dec,3,,2,Malam
2011-12-29,spring,2011,Dec,2,,3,Malam
2011-12-29,spring,2011,Dec,3,,4,Pagi
2011-12-29,spring,2011,Dec,10,,5,Pagi
2011-12-29,spring,2011,Dec,41,,6,Pagi
2011-12-29,spring,2011,Dec,106,,7,Pagi
2011-12-29,spring,2011,Dec,210,,8,Pagi
2011-12-29,spring,2011,Dec,170,,9,Pagi
2011-12-29,spring,2011,Dec,110,,10,Pagi
2011-12-29,spring,2011,Dec,122,,11,Siang
2011-12-29,spring,2011,Dec,130,,12,Siang
2011-12-29,spring,2011,Dec,131,,13,Siang
2011-12-29,spring,2011,Dec,142,,14,Siang
2011-12-29,spring,2011,Dec,177,,15,Siang
2011-12-29,spring,2011,Dec,177,,16,Sore
2011-12-29,spring,2011,Dec,240,,17,Sore
2011-12-29,spring,2011,Dec,207,,18,Sore
2011-12-29,spring,2011,Dec,135,,19,Sore
2011-12-29,spring,2011,Dec,96,,20,Malam
2011-12-29,spring,2011,Dec,68,,21,Malam
2011-12-29,spring,2011,Dec,55,,22,Malam
2011-12-29,spring,2011,Dec,45,,23,Malam
2011-12-30,spring,2011,Dec,30,,0,Malam
2011-12-30,spring,2011,Dec,20,,1,Malam
2011-12-30,spring,2011,Dec,12,,2,Malam
2011-12-30,spring,2011,Dec,6,,3,Malam
2011-12-30,spring,2011,Dec,2,,4,Pagi
2011-12-30,spring,2011,Dec,10,,5,Pagi
2011-12-30,spring,2011,Dec,32,,6,Pagi
2011-12-30,spring,2011,Dec,95,,7,Pagi
2011-12-30,spring,2011,Dec,205,,8,Pagi
2011-12-30,spring,2011,Dec,194,,9,Pagi
2011-12-30,spring,2011,Dec,118,,10,Pagi
2011-12-30,spring,2011,Dec,171,,11,Siang
2011-12-30,spring,2011,Dec,197,,12,Siang
2011-12-30,spring,2011,Dec,207,,13,Siang
2011-12-30,spring,2011,Dec,245,,14,Siang
2011-12-30,spring,2011,Dec,292,,15,Siang
2011-12-30,spring,2011,Dec,283,,16,Sore
2011-12-30,spring,2011,Dec,242,,17,Sore
2011-12-30,spring,2011,Dec,182,,18,Sore
2011-12-30,spring,2011,Dec,112,,19,Sore
2011-12-30,spring,2011,Dec,91,,20,Malam
2011-12-30,spring,2011,Dec,95,,21,Malam
2011-12-30,spring,2011,Dec,85,,22,Malam
2011-12-30,spring,2011,Dec,73,,23,Malam
2011-12-31,spring,2011,Dec,44,,0,Malam
2011-12-31,spring,2011,Dec,35,,1,Malam
2011-12-31,spring,2011,Dec,28,,2,Malam
2011-12-31,spring,2011,Dec,18,,3,Malam
2011-12-31,spring,2011,Dec,10,,4,Pagi
2011-12-31,spring,2011,Dec,1,,5,Pagi
2011-12-31,spring,2011,Dec,6,,6,Pagi
2011-12-31,spring,2011,Dec,19,,7,Pagi
2011-12-31,spring,2011,Dec,49,,8,Pagi
2011-12-31,spring,2011,Dec,90,,9,Pagi
2011-12-31,spring,2011,Dec,128,,10,Pagi
2011-12-31,spring,2011,Dec,217,,11,Siang
2011-12-31,spring,2011,Dec,273,,12,Siang
2011-12-31,spring,2011,Dec,313,,13,Siang
2011-12-31,spring,2011,Dec,300,,14,Siang
2011-12-31,spring,2011,Dec,253,,15,Siang
2011-12-31,spring,2011,Dec,195,,16,Sore
2011-12-31,spring,2011,Dec,129,,17,Sore
2011-12-31,spring,2011,Dec,93,,18,Sore
2011-12-31,spring,2011,Dec,92,,19,Sore
2011-12-31,spring,2011,Dec,71,,20,Malam
2011-12-31,spring,2011,Dec,52,,21,Malam
2011-12-31,spring,2011,Dec,38,,22,Malam
2011-12-31,spring,2011,Dec,31,,23,Malam
2012-01-01,spring,2012,Jan,48,,0,Malam
2012-01-01,spring,2012,Jan,93,,1,Malam
2012-01-01,spring,2012,Jan,75,,2,Malam
2012-01-01,spring,2012,Jan,52,,3,Malam
2012-01-01,spring,2012,Jan,8,,4,Pagi
2012-01-01,spring,2012,Jan,5,,5,Pagi
2012-01-01,spring,2012,Jan,2,,6,Pagi
2012-01-01,spring,2012,Jan,7,,7,Pagi
2012-01-01,spring,2012,Jan,14,,8,Pagi
2012-01-01,spring,2012,Jan,40,,9,Pagi
2012-01-01,spring,2012,Jan,70,,10,Pagi
2012-01-01,spring,2012,Jan,138,,11,Siang
2012-01-01,spring,2012,Jan,201,,12,Siang
2012-01-01,spring,2012,Jan,223,,13,Siang
2012-01-01,spring,2012,Jan,267,,14,Siang
2012-01-01,spring,2012,Jan,265,,15,Siang
2012-01-01,spring,2012,Jan,215,,16,Sore
2012-01-01,spring,2012,Jan,111,,17,Sore
2012-01-01,spring,2012,Jan,106,,18,Sore
2012-01-01,spring,2012,Jan,105,,19,Sore
2012-01-01,spring,2012,Jan,83,,20,Malam
2012-01-01,spring,2012,Jan,71,,21,Malam
2012-01-01,spring,2012,Jan,66,,22,Malam
2012-01-01,spring,2012,Jan,29,,23,Malam
2012-01-02,spring,2012,Jan,39,,0,Malam
2012-01-02,spring,2012,Jan,12,,1,Malam
2012-01-02,spring,2012,Jan,7,,2,Malam
2012-01-02,spring,2012,Jan,4,,4,Pagi
2012-01-02,spring,2012,Jan,4,,5,Pagi
2012-01-02,spring,2012,Jan,14,,6,Pagi
2012-01-02,spring,2012,Jan,16,,7,Pagi
2012-01-02,spring,2012,Jan,53,,8,Pagi
2012-01-02,spring,2012,Jan,68,,9,Pagi
2012-01-02,spring,2012,Jan,109,,10,Pagi
2012-01-02,spring,2012,Jan,175,,11,Siang
2012-01-02,spring,2012,Jan,202,,12,Siang
2012-01-02,spring,2012,Jan,176,,13,Siang
2012-01-02,spring,2012,Jan,151,,14,Siang
2012-01-02,spring,2012,Jan,168,,15,Siang
2012-01-02,spring,2012,Jan,154,,16,Sore
2012-01-02,spring,2012,Jan,153,,17,Sore
2012-01-02,spring,2012,Jan,126,,18,Sore
2012-01-02,spring,2012,Jan,93,,19,Sore
2012-01-02,spring,2012,Jan,88,,20,Malam
2012-01-02,spring,2012,Jan,66,,21,Malam
2012-01-02,spring,2012,Jan,39,,22,Malam
2012-01-02,spring,2012,Jan,34,,23,Malam
2012-01-03,spring,2012,Jan,13,,0,Malam
2012-01-03,spring,2012,Jan,6,,1,Malam
2012-01-03,spring,2012,Jan,3,,2,Malam
2012-01-03,spring,2012,Jan,2,,3,Malam
2012-01-03,spring,2012,Jan,5,,4,Pagi
2012-01-03,spring,2012,Jan,12,,5,Pagi
2012-01-03,spring,2012,Jan,85,,6,Pagi
2012-01-03,spring,2012,Jan,170,,7,Pagi
2012-01-03,spring,2012,Jan,354,,8,Pagi
2012-01-03,spring,2012,Jan,153,,9,Pagi
2012-01-03,spring,2012,Jan,60,,10,Pagi
2012-01-03,spring,2012,Jan,75,,11,Siang
2012-01-03,spring,2012,Jan,74,,12,Siang
2012-01-03,spring,2012,Jan,73,,13,Siang
2012-01-03,spring,2012,Jan,79,,14,Siang
2012-01-03,spring,2012,Jan,77,,15,Siang
2012-01-03,spring,2012,Jan,136,,16,Sore
2012-01-03,spring,2012,Jan,245,,17,Sore
2012-01-03,spring,2012,Jan,224,,18,Sore
2012-01-03,spring,2012,Jan,156,,19,Sore
2012-01-03,spring,2012,Jan,115,,20,Malam
2012-01-03,spring,2012,Jan,68,,21,Malam
2012-01-03,spring,2012,Jan,33,,22,Malam
2012-01-03,spring,2012,Jan,18,,23,Malam
2012-01-04,spring,2012,Jan,9,,0,Malam
2012-01-04,spring,2012,Jan,3,,1,Malam
2012-01-04,spring,2012,Jan,1,,2,Malam
2012-01-04,spring,2012,Jan,1,,3,Malam
2012-01-04,spring,2012,Jan,2,,4,Pagi
2012-01-04,spring,2012,Jan,14,,5,Pagi
2012-01-04,spring,2012,Jan,59,,6,Pagi
2012-01-04,spring,2012,Jan,152,,7,Pagi
2012-01-04,spring,2012,Jan,315,,8,Pagi
2012-01-04,spring,2012,Jan,180,,9,Pagi
2012-01-04,spring,2012,Jan,64,,10,Pagi
2012-01-04,spring,2012,Jan,46,,11,Siang
2012-01-04,spring,2012,Jan,84,,12,Siang
2012-01-04,spring,2012,Jan,91,,13,Siang
2012-01-04,spring,2012,Jan,75,,14,Siang
2012-01-04,spring,2012,Jan,90,,15,Siang
2012-01-04,spring,2012,Jan,131,,16,Sore
2012-01-04,spring,2012,Jan,281,,17,Sore
2012-01-04,spring,2012,Jan,289,,18,Sore
2012-01-04,spring,2012,Jan,184,,19,Sore
2012-01-04,spring,2012,Jan,123,,20,Malam
2012-01-04,spring,2012,Jan,90,,21,Malam
2012-01-04,spring,2012,Jan,52,,22,Malam
2012-01-04,spring,2012,Jan,32,,23,Malam
2012-01-05,spring,2012,Jan,14,,0,Malam
2012-01-05,spring,2012,Jan,5,,1,Malam
2012-01-05,spring,2012,Jan,4,,2,Malam
2012-01-05,spring,2012,Jan,4,,3,Malam
2012-01-05,spring,2012,Jan,5,,4,Pagi
2012-01-05,spring,2012,Jan,26,,5,Pagi
2012-01-05,spring,2012,Jan,78,,6,Pagi
2012-01-05,spring,2012,Jan,215,,7,Pagi
2012-01-05,spring,2012,Jan,388,,8,Pagi
2012-01-05,spring,2012,Jan,227,,9,Pagi
2012-01-05,spring,2012,Jan,86,,10,Pagi
2012-01-05,spring,2012,Jan,84,,11,Siang
2012-01-05,spring,2012,Jan,120,,12,Siang
2012-01-05,spring,2012,Jan,118,,13,Siang
2012-01-05,spring,2012,Jan,117,,14,Siang
2012-01-05,spring,2012,Jan,119,,15,Siang
2012-01-05,spring,2012,Jan,197,,16,Sore
2012-01-05,spring,2012,Jan,412,,17,Sore
2012-01-05,spring,2012,Jan,383,,18,Sore
2012-01-05,spring,2012,Jan,265,,19,Sore
2012-01-05,spring,2012,Jan,177,,20,Malam
2012-01-05,spring,2012,Jan,97,,21,Malam
2012-01-05,spring,2012,Jan,71,,22,Malam
2012-01-05,spring,2012,Jan,60,,23,Malam
2012-01-06,spring,2012,Jan,25,,0,Malam
2012-01-06,spring,2012,Jan,8,,1,Malam
2012-01-06,spring,2012,Jan,5,,2,Malam
2012-01-06,spring,2012,Jan,4,,3,Malam
2012-01-06,spring,2012,Jan,3,,4,Pagi
2012-01-06,spring,2012,Jan,13,,5,Pagi
2012-01-06,spring,2012,Jan,70,,6,Pagi
2012-01-06,spring,2012,Jan,205,,7,Pagi
2012-01-06,spring,2012,Jan,447,,8,Pagi
2012-01-06,spring,2012,Jan,241,,9,Pagi
2012-01-06,spring,2012,Jan,116,,10,Pagi
2012-01-06,spring,2012,Jan,138,,11,Siang
2012-01-06,spring,2012,Jan,191,,12,Siang
2012-01-06,spring,2012,Jan,204,,13,Siang
2012-01-06,spring,2012,Jan,178,,14,Siang
2012-01-06,spring,2012,Jan,222,,15,Siang
2012-01-06,spring,2012,Jan,294,,16,Sore
2012-01-06,spring,2012,Jan,476,,17,Sore
2012-01-06,spring,2012,Jan,419,,18,Sore
2012-01-06,spring,2012,Jan,272,,19,Sore
2012-01-06,spring,2012,Jan,177,,20,Malam
2012-01-06,spring,2012,Jan,154,,21,Malam
2012-01-06,spring,2012,Jan,135,,22,Malam
2012-01-06,spring,2012,Jan,101,,23,Malam
2012-01-07,spring,2012,Jan,79,,0,Malam
2012-01-07,spring,2012,Jan,62,,1,Malam
2012-01-07,spring,2012,Jan,38,,2,Malam
2012-01-07,spring,2012,Jan,20,,3,Malam
2012-01-07,spring,2012,Jan,10,,4,Pagi
2012-01-07,spring,2012,Jan,9,,5,Pagi
2012-01-07,spring,2012,Jan,7,,6,Pagi
2012-01-07,spring,2012,Jan,20,,7,Pagi
2012-01-07,spring,2012,Jan,64,,8,Pagi
2012-01-07,spring,2012,Jan,130,,9,Pagi
2012-01-07,spring,2012,Jan,203,,10,Pagi
2012-01-07,spring,2012,Jan,324,,11,Siang
2012-01-07,spring,2012,Jan,376,,12,Siang
2012-01-07,spring,2012,Jan,445,,13,Siang
2012-01-07,spring,2012,Jan,512,,14,Siang
2012-01-07,spring,2012,Jan,449,,15,Siang
2012-01-07,spring,2012,Jan,401,,16,Sore
2012-01-07,spring,2012,Jan,322,,17,Sore
2012-01-07,spring,2012,Jan,297,,18,Sore
2012-01-07,spring,2012,Jan,215,,19,Sore
2012-01-07,spring,2012,Jan,170,,20,Malam
2012-01-07,spring,2012,Jan,140,,21,Malam
2012-01-07,spring,2012,Jan,109,,22,Malam
2012-01-07,spring,2012,Jan,119,,23,Malam
2012-01-08,spring,2012,Jan,91,,0,Malam
2012-01-08,spring,2012,Jan,72,,1,Malam
2012-01-08,spring,2012,Jan,67,,2,Malam
2012-01-08,spring,2012,Jan,32,,3,Malam
2012-01-08,spring,2012,Jan,6,,4,Pagi
2012-01-08,spring,2012,Jan,2,,5,Pagi
2012-01-08,spring,2012,Jan,2,,6,Pagi
2012-01-08,spring,2012,Jan,24,,7,Pagi
2012-01-08,spring,2012,Jan,57,,8,Pagi
2012-01-08,spring,2012,Jan,125,,9,Pagi
2012-01-08,spring,2012,Jan,208,,10,Pagi
2012-01-08,spring,2012,Jan,256,,11,Siang
2012-01-08,spring,2012,Jan,351,,12,Siang
2012-01-08,spring,2012,Jan,343,,13,Siang
2012-01-08,spring,2012,Jan,328,,14,Siang
2012-01-08,spring,2012,Jan,330,,15,Siang
2012-01-08,spring,2012,Jan,314,,16,Sore
2012-01-08,spring,2012,Jan,219,,17,Sore
2012-01-08,spring,2012,Jan,181,,18,Sore
2012-01-08,spring,2012,Jan,112,,19,Sore
2012-01-08,spring,2012,Jan,126,,20,Malam
2012-01-08,spring,2012,Jan,91,,21,Malam
2012-01-08,spring,2012,Jan,58,,22,Malam
2012-01-08,spring,2012,Jan,30,,23,Malam
2012-01-09,spring,2012,Jan,15,,0,Malam
2012-01-09,spring,2012,Jan,5,,1,Malam
2012-01-09,spring,2012,Jan,5,,2,Malam
2012-01-09,spring,2012,Jan,3,,3,Malam
2012-01-09,spring,2012,Jan,4,,4,Pagi
2012-01-09,spring,2012,Jan,21,,5,Pagi
2012-01-09,spring,2012,Jan,88,,6,Pagi
2012-01-09,spring,2012,Jan,240,,7,Pagi
2012-01-09,spring,2012,Jan,420,,8,Pagi
2012-01-09,spring,2012,Jan,197,,9,Pagi
2012-01-09,spring,2012,Jan,108,,10,Pagi
2012-01-09,spring,2012,Jan,88,,11,Siang
2012-01-09,spring,2012,Jan,103,,12,Siang
2012-01-09,spring,2012,Jan,80,,13,Siang
2012-01-09,spring,2012,Jan,50,,14,Siang
2012-01-09,spring,2012,Jan,69,,15,Siang
2012-01-09,spring,2012,Jan,49,,16,Sore
2012-01-09,spring,2012,Jan,152,,17,Sore
2012-01-09,spring,2012,Jan,164,,18,Sore
2012-01-09,spring,2012,Jan,190,,19,Sore
2012-01-09,spring,2012,Jan,132,,20,Malam
2012-01-09,spring,2012,Jan,79,,21,Malam
2012-01-09,spring,2012,Jan,62,,22,Malam
2012-01-09,spring,2012,Jan,52,,23,Malam
2012-01-10,spring,2012,Jan,14,,0,Malam
2012-01-10,spring,2012,Jan,5,,1,Malam
2012-01-10,spring,2012,Jan,4,,2,Malam
2012-01-10,spring,2012,Jan,4,,4,Pagi
2012-01-10,spring,2012,Jan,23,,5,Pagi
2012-01-10,spring,2012,Jan,79,,6,Pagi
2012-01-10,spring,2012,Jan,222,,7,Pagi
2012-01-10,spring,2012,Jan,471,,8,Pagi
2012-01-10,spring,2012,Jan,195,,9,Pagi
2012-01-10,spring,2012,Jan,83,,10,Pagi
2012-01-10,spring,2012,Jan,101,,11,Siang
2012-01-10,spring,2012,Jan,140,,12,Siang
2012-01-10,spring,2012,Jan,178,,13,Siang
2012-01-10,spring,2012,Jan,106,,14,Siang
2012-01-10,spring,2012,Jan,136,,15,Siang
2012-01-10,spring,2012,Jan,240,,16,Sore
2012-01-10,spring,2012,Jan,460,,17,Sore
2012-01-10,spring,2012,Jan,385,,18,Sore
2012-01-10,spring,2012,Jan,281,,19,Sore
2012-01-10,spring,2012,Jan,200,,20,Malam
2012-01-10,spring,2012,Jan,116,,21,Malam
2012-01-10,spring,2012,Jan,114,,22,Malam
2012-01-10,spring,2012,Jan,41,,23,Malam
2012-01-11,spring,2012,Jan,28,,0,Malam
2012-01-11,spring,2012,Jan,7,,1,Malam
2012-01-11,spring,2012,Jan,5,,2,Malam
2012-01-11,spring,2012,Jan,4,,3,Malam
2012-01-11,spring,2012,Jan,2,,4,Pagi
2012-01-11,spring,2012,Jan,22,,5,Pagi
2012-01-11,spring,2012,Jan,74,,6,Pagi
2012-01-11,spring,2012,Jan,256,,7,Pagi
2012-01-11,spring,2012,Jan,499,,8,Pagi
2012-01-11,spring,2012,Jan,225,,9,Pagi
2012-01-11,spring,2012,Jan,97,,10,Pagi
2012-01-11,spring,2012,Jan,99,,11,Siang
2012-01-11,spring,2012,Jan,55,,12,Siang
2012-01-11,spring,2012,Jan,65,,13,Siang
2012-01-11,spring,2012,Jan,73,,14,Siang
2012-01-11,spring,2012,Jan,79,,15,Siang
2012-01-11,spring,2012,Jan,118,,16,Sore
2012-01-11,spring,2012,Jan,134,,17,Sore
2012-01-11,spring,2012,Jan,98,,18,Sore
2012-01-11,spring,2012,Jan,93,,19,Sore
2012-01-11,spring,2012,Jan,57,,20,Malam
2012-01-11,spring,2012,Jan,29,,21,Malam
2012-01-11,spring,2012,Jan,49,,22,Malam
2012-01-11,spring,2012,Jan,9,,23,Malam
2012-01-12,spring,2012,Jan,3,,0,Malam
2012-01-12,spring,2012,Jan,3,,1,Malam
2012-01-12,spring,2012,Jan,2,,2,Malam
2012-01-12,spring,2012,Jan,3,,3,Malam
2012-01-12,spring,2012,Jan,2,,4,Pagi
2012-01-12,spring,2012,Jan,16,,5,Pagi
2012-01-12,spring,2012,Jan,89,,6,Pagi
2012-01-12,spring,2012,Jan,220,,7,Pagi
2012-01-12,spring,2012,Jan,508,,8,Pagi
2012-01-12,spring,2012,Jan,230,,9,Pagi
2012-01-12,spring,2012,Jan,90,,10,Pagi
2012-01-12,spring,2012,Jan,119,,11,Siang
2012-01-12,spring,2012,Jan,144,,12,Siang
2012-01-12,spring,2012,Jan,183,,13,Siang
2012-01-12,spring,2012,Jan,156,,14,Siang
2012-01-12,spring,2012,Jan,188,,15,Siang
2012-01-12,spring,2012,Jan,281,,16,Sore
2012-01-12,spring,2012,Jan,495,,17,Sore
2012-01-12,spring,2012,Jan,421,,18,Sore
2012-01-12,spring,2012,Jan,330,,19,Sore
2012-01-12,spring,2012,Jan,240,,20,Malam
2012-01-12,spring,2012,Jan,174,,21,Malam
2012-01-12,spring,2012,Jan,133,,22,Malam
2012-01-12,spring,2012,Jan,67,,23,Malam
2012-01-13,spring,2012,Jan,42,,0,Malam
2012-01-13,spring,2012,Jan,12,,1,Malam
2012-01-13,spring,2012,Jan,14,,2,Malam
2012-01-13,spring,2012,Jan,7,,3,Malam
2012-01-13,spring,2012,Jan,3,,4,Pagi
2012-01-13,spring,2012,Jan,21,,5,Pagi
2012-01-13,spring,2012,Jan,73,,6,Pagi
2012-01-13,spring,2012,Jan,177,,7,Pagi
2012-01-13,spring,2012,Jan,419,,8,Pagi
2012-01-13,spring,2012,Jan,214,,9,Pagi
2012-01-13,spring,2012,Jan,103,,10,Pagi
2012-01-13,spring,2012,Jan,114,,11,Siang
2012-01-13,spring,2012,Jan,154,,12,Siang
2012-01-13,spring,2012,Jan,154,,13,Siang
2012-01-13,spring,2012,Jan,129,,14,Siang
2012-01-13,spring,2012,Jan,138,,15,Siang
2012-01-13,spring,2012,Jan,233,,16,Sore
2012-01-13,spring,2012,Jan,332,,17,Sore
2012-01-13,spring,2012,Jan,301,,18,Sore
2012-01-13,spring,2012,Jan,206,,19,Sore
2012-01-13,spring,2012,Jan,136,,20,Malam
2012-01-13,spring,2012,Jan,102,,21,Malam
2012-01-13,spring,2012,Jan,65,,22,Malam
2012-01-13,spring,2012,Jan,65,,23,Malam
2012-01-14,spring,2012,Jan,44,,0,Malam
2012-01-14,spring,2012,Jan,50,,1,Malam
2012-01-14,spring,2012,Jan,38,,2,Malam
2012-01-14,spring,2012,Jan,20,,3,Malam
2012-01-14,spring,2012,Jan,3,,4,Pagi
2012-01-14,spring,2012,Jan,4,,5,Pagi
2012-01-14,spring,2012,Jan,5,,6,Pagi
2012-01-14,spring,2012,Jan,24,,7,Pagi
2012-01-14,spring,2012,Jan,92,,8,Pagi
2012-01-14,spring,2012,Jan,81,,9,Pagi
2012-01-14,spring,2012,Jan,149,,10,Pagi
2012-01-14,spring,2012,Jan,178,,11,Siang
2012-01-14,spring,2012,Jan,219,,12,Siang
2012-01-14,spring,2012,Jan,220,,13,Siang
2012-01-14,spring,2012,Jan,231,,14,Siang
2012-01-14,spring,2012,Jan,226,,15,Siang
2012-01-14,spring,2012,Jan,206,,16,Sore
2012-01-14,spring,2012,Jan,144,,17,Sore
2012-01-14,spring,2012,Jan,143,,18,Sore
2012-01-14,spring,2012,Jan,102,,19,Sore
2012-01-14,spring,2012,Jan,103,,20,Malam
2012-01-14,spring,2012,Jan,69,,21,Malam
2012-01-14,spring,2012,Jan,66,,22,Malam
2012-01-14,spring,2012,Jan,76,,23,Malam
2012-01-15,spring,2012,Jan,59,,0,Malam
2012-01-15,spring,2012,Jan,42,,1,Malam
2012-01-15,spring,2012,Jan,43,,2,Malam
2012-01-15,spring,2012,Jan,25,,3,Malam
2012-01-15,spring,2012,Jan,6,,4,Pagi
2012-01-15,spring,2012,Jan,5,,5,Pagi
2012-01-15,spring,2012,Jan,8,,6,Pagi
2012-01-15,spring,2012,Jan,17,,7,Pagi
2012-01-15,spring,2012,Jan,36,,8,Pagi
2012-01-15,spring,2012,Jan,90,,9,Pagi
2012-01-15,spring,2012,Jan,126,,10,Pagi
2012-01-15,spring,2012,Jan,165,,11,Siang
2012-01-15,spring,2012,Jan,234,,12,Siang
2012-01-15,spring,2012,Jan,224,,13,Siang
2012-01-15,spring,2012,Jan,188,,14,Siang
2012-01-15,spring,2012,Jan,206,,15,Siang
2012-01-15,spring,2012,Jan,205,,16,Sore
2012-01-15,spring,2012,Jan,146,,17,Sore
2012-01-15,spring,2012,Jan,120,,18,Sore
2012-01-15,spring,2012,Jan,110,,19,Sore
2012-01-15,spring,2012,Jan,95,,20,Malam
2012-01-15,spring,2012,Jan,72,,21,Malam
2012-01-15,spring,2012,Jan,60,,22,Malam
2012-01-15,spring,2012,Jan,29,,23,Malam
2012-01-16,spring,2012,Jan,25,,0,Malam
2012-01-16,spring,2012,Jan,20,,1,Malam
2012-01-16,spring,2012,Jan,17,,2,Malam
2012-01-16,spring,2012,Jan,3,,3,Malam
2012-01-16,spring,2012,Jan,8,,4,Pagi
2012-01-16,spring,2012,Jan,6,,5,Pagi
2012-01-16,spring,2012,Jan,13,,6,Pagi
2012-01-16,spring,2012,Jan,33,,7,Pagi
2012-01-16,spring,2012,Jan,78,,8,Pagi
2012-01-16,spring,2012,Jan,96,,9,Pagi
2012-01-16,spring,2012,Jan,126,,10,Pagi
2012-01-16,spring,2012,Jan,179,,11,Siang
2012-01-16,spring,2012,Jan,185,,12,Siang
2012-01-16,spring,2012,Jan,228,,13,Siang
2012-01-16,spring,2012,Jan,181,,14,Siang
