dateday,season,year,month,hour,count,time_category
2012-03-13,spring,2012,Mar,13,233,Siang
2012-03-13,spring,2012,Mar,14,212,Siang
2012-03-13,spring,2012,Mar,15,264,Siang
2012-03-13,spring,2012,Mar,16,365,Sore
2012-03-13,spring,2012,Mar,17,676,Sore
2012-03-13,spring,2012,Mar,18,734,Sore
2012-03-13,spring,2012,Mar,19,479,Sore
2012-03-13,spring,2012,Mar,20,351,Malam
2012-03-13,spring,2012,Mar,21,244,Malam
2012-03-13,spring,2012,Mar,22,170,Malam
2012-03-13,spring,2012,Mar,23,87,Malam
2012-03-14,spring,2012,Mar,0,39,Malam
2012-03-14,spring,2012,Mar,1,27,Malam
2012-03-14,spring,2012,Mar,2,2,Malam
2012-03-14,spring,2012,Mar,3,4,Malam
2012-03-14,spring,2012,Mar,4,5,Pagi
2012-03-14,spring,2012,Mar,5,27,Pagi
2012-03-14,spring,2012,Mar,6,121,Pagi
2012-03-14,spring,2012,Mar,7,368,Pagi
2012-03-14,spring,2012,Mar,8,662,Pagi
2012-03-14,spring,2012,Mar,9,351,Pagi
2012-03-14,spring,2012,Mar,10,188,Pagi
2012-03-14,spring,2012,Mar,11,220,Siang
2012-03-14,spring,2012,Mar,12,267,Siang
2012-03-14,spring,2012,Mar,13,254,Siang
2012-03-14,spring,2012,Mar,14,224,Siang
2012-03-14,spring,2012,Mar,15,283,Siang
2012-03-14,spring,2012,Mar,16,356,Sore
2012-03-14,spring,2012,Mar,17,782,Sore
2012-03-14,spring,2012,Mar,18,749,Sore
2012-03-14,spring,2012,Mar,19,472,Sore
2012-03-14,spring,2012,Mar,20,330,Malam
2012-03-14,spring,2012,Mar,21,288,Malam
2012-03-14,spring,2012,Mar,22,202,Malam
2012-03-14,spring,2012,Mar,23,91,Malam
2012-03-15,spring,2012,Mar,0,60,Malam
2012-03-15,spring,2012,Mar,1,23,Malam
2012-03-15,spring,2012,Mar,2,19,Malam
2012-03-15,spring,2012,Mar,3,7,Malam
2012-03-15,spring,2012,Mar,4,14,Pagi
2012-03-15,spring,2012,Mar,5,26,Pagi
2012-03-15,spring,2012,Mar,6,117,Pagi
2012-03-15,spring,2012,Mar,7,381,Pagi
2012-03-15,spring,2012,Mar,8,623,Pagi
2012-03-15,spring,2012,Mar,9,315,Pagi
2012-03-15,spring,2012,Mar,10,164,Pagi
2012-03-15,spring,2012,Mar,11,211,Siang
2012-03-15,spring,2012,Mar,12,265,Siang
2012-03-15,spring,2012,Mar,13,273,Siang
2012-03-15,spring,2012,Mar,14,258,Siang
2012-03-15,spring,2012,Mar,15,287,Siang
2012-03-15,spring,2012,Mar,16,426,Sore
2012-03-15,spring,2012,Mar,17,713,Sore
2012-03-15,spring,2012,Mar,18,746,Sore
2012-03-15,spring,2012,Mar,19,425,Sore
2012-03-15,spring,2012,Mar,20,330,Malam
2012-03-15,spring,2012,Mar,21,243,Malam
2012-03-15,spring,2012,Mar,22,169,Malam
2012-03-15,spring,2012,Mar,23,97,Malam
2012-03-16,spring,2012,Mar,0,57,Malam
2012-03-16,spring,2012,Mar,1,26,Malam
2012-03-16,spring,2012,Mar,2,4,Malam
2012-03-16,spring,2012,Mar,3,3,Malam
2012-03-16,spring,2012,Mar,4,3,Pagi
2012-03-16,spring,2012,Mar,5,32,Pagi
2012-03-16,spring,2012,Mar,6,99,Pagi
2012-03-16,spring,2012,Mar,7,278,Pagi
2012-03-16,spring,2012,Mar,8,562,Pagi
2012-03-16,spring,2012,Mar,9,312,Pagi
2012-03-16,spring,2012,Mar,10,180,Pagi
2012-03-16,spring,2012,Mar,11,207,Siang
2012-03-16,spring,2012,Mar,12,294,Siang
2012-03-16,spring,2012,Mar,13,260,Siang
2012-03-16,spring,2012,Mar,14,202,Siang
2012-03-16,spring,2012,Mar,15,107,Siang
2012-03-16,spring,2012,Mar,16,129,Sore
2012-03-16,spring,2012,Mar,17,258,Sore
2012-03-16,spring,2012,Mar,18,408,Sore
2012-03-16,spring,2012,Mar,19,296,Sore
2012-03-16,spring,2012,Mar,20,235,Malam
2012-03-16,spring,2012,Mar,21,152,Malam
2012-03-16,spring,2012,Mar,22,148,Malam
2012-03-16,spring,2012,Mar,23,126,Malam
2012-03-17,spring,2012,Mar,0,100,Malam
2012-03-17,spring,2012,Mar,1,69,Malam
2012-03-17,spring,2012,Mar,2,42,Malam
2012-03-17,spring,2012,Mar,3,26,Malam
2012-03-17,spring,2012,Mar,4,2,Pagi
2012-03-17,spring,2012,Mar,5,8,Pagi
2012-03-17,spring,2012,Mar,6,30,Pagi
2012-03-17,spring,2012,Mar,7,86,Pagi
2012-03-17,spring,2012,Mar,8,218,Pagi
2012-03-17,spring,2012,Mar,9,321,Pagi
2012-03-17,spring,2012,Mar,10,443,Pagi
2012-03-17,spring,2012,Mar,11,585,Siang
2012-03-17,spring,2012,Mar,12,651,Siang
2012-03-17,spring,2012,Mar,13,686,Siang
2012-03-17,spring,2012,Mar,14,690,Siang
2012-03-17,spring,2012,Mar,15,679,Siang
2012-03-17,spring,2012,Mar,16,685,Sore
2012-03-17,spring,2012,Mar,17,648,Sore
2012-03-17,spring,2012,Mar,18,560,Sore
2012-03-17,spring,2012,Mar,19,417,Sore
2012-03-17,spring,2012,Mar,20,271,Malam
2012-03-17,spring,2012,Mar,21,223,Malam
2012-03-17,spring,2012,Mar,22,211,Malam
2012-03-17,spring,2012,Mar,23,185,Malam
2012-03-18,spring,2012,Mar,0,107,Malam
2012-03-18,spring,2012,Mar,1,113,Malam
2012-03-18,spring,2012,Mar,2,56,Malam
2012-03-18,spring,2012,Mar,3,18,Malam
2012-03-18,spring,2012,Mar,4,14,Pagi
2012-03-18,spring,2012,Mar,5,6,Pagi
2012-03-18,spring,2012,Mar,6,11,Pagi
2012-03-18,spring,2012,Mar,7,42,Pagi
2012-03-18,spring,2012,Mar,8,96,Pagi
2012-03-18,spring,2012,Mar,9,178,Pagi
2012-03-18,spring,2012,Mar,10,351,Pagi
2012-03-18,spring,2012,Mar,11,368,Siang
2012-03-18,spring,2012,Mar,12,503,Siang
2012-03-18,spring,2012,Mar,13,544,Siang
2012-03-18,spring,2012,Mar,14,521,Siang
2012-03-18,spring,2012,Mar,15,554,Siang
2012-03-18,spring,2012,Mar,16,541,Sore
2012-03-18,spring,2012,Mar,17,541,Sore
2012-03-18,spring,2012,Mar,18,459,Sore
2012-03-18,spring,2012,Mar,19,352,Sore
2012-03-18,spring,2012,Mar,20,198,Malam
2012-03-18,spring,2012,Mar,21,173,Malam
2012-03-18,spring,2012,Mar,22,100,Malam
2012-03-18,spring,2012,Mar,23,46,Malam
2012-03-19,spring,2012,Mar,0,23,Malam
2012-03-19,spring,2012,Mar,1,15,Malam
2012-03-19,spring,2012,Mar,2,8,Malam
2012-03-19,spring,2012,Mar,3,2,Malam
2012-03-19,spring,2012,Mar,4,3,Pagi
2012-03-19,spring,2012,Mar,5,31,Pagi
2012-03-19,spring,2012,Mar,6,120,Pagi
2012-03-19,spring,2012,Mar,7,354,Pagi
2012-03-19,spring,2012,Mar,8,579,Pagi
2012-03-19,spring,2012,Mar,9,331,Pagi
2012-03-19,spring,2012,Mar,10,184,Pagi
2012-03-19,spring,2012,Mar,11,201,Siang
2012-03-19,spring,2012,Mar,12,282,Siang
2012-03-19,spring,2012,Mar,13,263,Siang
2012-03-19,spring,2012,Mar,14,260,Siang
2012-03-19,spring,2012,Mar,15,286,Siang
2012-03-19,spring,2012,Mar,16,385,Sore
2012-03-19,spring,2012,Mar,17,721,Sore
2012-03-19,spring,2012,Mar,18,801,Sore
2012-03-19,spring,2012,Mar,19,549,Sore
2012-03-19,spring,2012,Mar,20,330,Malam
2012-03-19,spring,2012,Mar,21,223,Malam
2012-03-19,spring,2012,Mar,22,148,Malam
2012-03-19,spring,2012,Mar,23,54,Malam
2012-03-20,spring,2012,Mar,0,29,Malam
2012-03-20,spring,2012,Mar,1,15,Malam
2012-03-20,spring,2012,Mar,2,10,Malam
2012-03-20,spring,2012,Mar,3,3,Malam
2012-03-20,spring,2012,Mar,4,6,Pagi
2012-03-20,spring,2012,Mar,5,20,Pagi
2012-03-20,spring,2012,Mar,6,100,Pagi
2012-03-20,spring,2012,Mar,7,170,Pagi
2012-03-20,spring,2012,Mar,8,516,Pagi
2012-03-20,spring,2012,Mar,9,325,Pagi
2012-03-20,spring,2012,Mar,10,163,Pagi
2012-03-20,spring,2012,Mar,11,230,Siang
2012-03-20,spring,2012,Mar,12,261,Siang
2012-03-20,spring,2012,Mar,13,284,Siang
2012-03-20,spring,2012,Mar,14,248,Siang
2012-03-20,spring,2012,Mar,15,244,Siang
2012-03-20,spring,2012,Mar,16,431,Sore
2012-03-20,spring,2012,Mar,17,750,Sore
2012-03-20,spring,2012,Mar,18,801,Sore
2012-03-20,spring,2012,Mar,19,555,Sore
2012-03-20,spring,2012,Mar,20,377,Malam
2012-03-20,spring,2012,Mar,21,277,Malam
2012-03-20,spring,2012,Mar,22,188,Malam
2012-03-20,spring,2012,Mar,23,90,Malam
2012-03-21,summer,2012,Mar,0,33,Malam
2012-03-21,summer,2012,Mar,1,26,Malam
2012-03-21,summer,2012,Mar,2,10,Malam
2012-03-21,summer,2012,Mar,3,8,Malam
2012-03-21,summer,2012,Mar,4,4,Pagi
2012-03-21,summer,2012,Mar,5,39,Pagi
2012-03-21,summer,2012,Mar,6,149,Pagi
2012-03-21,summer,2012,Mar,7,372,Pagi
2012-03-21,summer,2012,Mar,8,535,Pagi
2012-03-21,summer,2012,Mar,9,293,Pagi
2012-03-21,summer,2012,Mar,10,154,Pagi
2012-03-21,summer,2012,Mar,11,192,Siang
2012-03-21,summer,2012,Mar,12,229,Siang
2012-03-21,summer,2012,Mar,13,303,Siang
2012-03-21,summer,2012,Mar,14,225,Siang
2012-03-21,summer,2012,Mar,15,243,Siang
2012-03-21,summer,2012,Mar,16,378,Sore
2012-03-21,summer,2012,Mar,17,729,Sore
2012-03-21,summer,2012,Mar,18,779,Sore
2012-03-21,summer,2012,Mar,19,582,Sore
2012-03-21,summer,2012,Mar,20,374,Malam
2012-03-21,summer,2012,Mar,21,251,Malam
2012-03-21,summer,2012,Mar,22,197,Malam
2012-03-21,summer,2012,Mar,23,125,Malam
2012-03-22,summer,2012,Mar,0,41,Malam
2012-03-22,summer,2012,Mar,1,30,Malam
2012-03-22,summer,2012,Mar,2,6,Malam
2012-03-22,summer,2012,Mar,3,7,Malam
2012-03-22,summer,2012,Mar,4,6,Pagi
2012-03-22,summer,2012,Mar,5,34,Pagi
2012-03-22,summer,2012,Mar,6,136,Pagi
2012-03-22,summer,2012,Mar,7,361,Pagi
2012-03-22,summer,2012,Mar,8,649,Pagi
2012-03-22,summer,2012,Mar,9,318,Pagi
2012-03-22,summer,2012,Mar,10,142,Pagi
2012-03-22,summer,2012,Mar,11,219,Siang
2012-03-22,summer,2012,Mar,12,272,Siang
2012-03-22,summer,2012,Mar,13,298,Siang
2012-03-22,summer,2012,Mar,14,257,Siang
2012-03-22,summer,2012,Mar,15,304,Siang
2012-03-22,summer,2012,Mar,16,425,Sore
2012-03-22,summer,2012,Mar,17,810,Sore
2012-03-22,summer,2012,Mar,18,801,Sore
2012-03-22,summer,2012,Mar,19,586,Sore
2012-03-22,summer,2012,Mar,20,424,Malam
2012-03-22,summer,2012,Mar,21,374,Malam
2012-03-22,summer,2012,Mar,22,220,Malam
2012-03-22,summer,2012,Mar,23,151,Malam
2012-03-23,summer,2012,Mar,0,95,Malam
2012-03-23,summer,2012,Mar,1,50,Malam
2012-03-23,summer,2012,Mar,2,32,Malam
2012-03-23,summer,2012,Mar,3,10,Malam
2012-03-23,summer,2012,Mar,4,3,Pagi
2012-03-23,summer,2012,Mar,5,34,Pagi
2012-03-23,summer,2012,Mar,6,116,Pagi
2012-03-23,summer,2012,Mar,7,346,Pagi
2012-03-23,summer,2012,Mar,8,662,Pagi
2012-03-23,summer,2012,Mar,9,380,Pagi
2012-03-23,summer,2012,Mar,10,275,Pagi
2012-03-23,summer,2012,Mar,11,318,Siang
2012-03-23,summer,2012,Mar,12,471,Siang
2012-03-23,summer,2012,Mar,13,428,Siang
2012-03-23,summer,2012,Mar,14,432,Siang
2012-03-23,summer,2012,Mar,15,472,Siang
2012-03-23,summer,2012,Mar,16,589,Sore
2012-03-23,summer,2012,Mar,17,957,Sore
2012-03-23,summer,2012,Mar,18,830,Sore
2012-03-23,summer,2012,Mar,19,686,Sore
2012-03-23,summer,2012,Mar,20,445,Malam
2012-03-23,summer,2012,Mar,21,284,Malam
2012-03-23,summer,2012,Mar,22,271,Malam
2012-03-23,summer,2012,Mar,23,176,Malam
2012-03-24,summer,2012,Mar,0,156,Malam
2012-03-24,summer,2012,Mar,1,128,Malam
2012-03-24,summer,2012,Mar,2,69,Malam
2012-03-24,summer,2012,Mar,3,32,Malam
2012-03-24,summer,2012,Mar,4,7,Pagi
2012-03-24,summer,2012,Mar,5,4,Pagi
2012-03-24,summer,2012,Mar,6,28,Pagi
2012-03-24,summer,2012,Mar,7,70,Pagi
2012-03-24,summer,2012,Mar,8,154,Pagi
2012-03-24,summer,2012,Mar,9,249,Pagi
2012-03-24,summer,2012,Mar,10,345,Pagi
2012-03-24,summer,2012,Mar,11,273,Siang
2012-03-24,summer,2012,Mar,12,183,Siang
2012-03-24,summer,2012,Mar,13,196,Siang
2012-03-24,summer,2012,Mar,14,223,Siang
2012-03-24,summer,2012,Mar,15,290,Siang
2012-03-24,summer,2012,Mar,16,177,Sore
2012-03-24,summer,2012,Mar,17,115,Sore
2012-03-24,summer,2012,Mar,18,137,Sore
2012-03-24,summer,2012,Mar,19,133,Sore
2012-03-24,summer,2012,Mar,20,111,Malam
2012-03-24,summer,2012,Mar,21,104,Malam
2012-03-24,summer,2012,Mar,22,83,Malam
2012-03-24,summer,2012,Mar,23,105,Malam
2012-03-25,summer,2012,Mar,0,80,Malam
2012-03-25,summer,2012,Mar,1,89,Malam
2012-03-25,summer,2012,Mar,2,35,Malam
2012-03-25,summer,2012,Mar,3,18,Malam
2012-03-25,summer,2012,Mar,4,8,Pagi
2012-03-25,summer,2012,Mar,5,6,Pagi
2012-03-25,summer,2012,Mar,6,18,Pagi
2012-03-25,summer,2012,Mar,7,39,Pagi
2012-03-25,summer,2012,Mar,8,89,Pagi
2012-03-25,summer,2012,Mar,9,118,Pagi
2012-03-25,summer,2012,Mar,10,250,Pagi
2012-03-25,summer,2012,Mar,11,323,Siang
2012-03-25,summer,2012,Mar,12,360,Siang
2012-03-25,summer,2012,Mar,13,367,Siang
2012-03-25,summer,2012,Mar,14,414,Siang
2012-03-25,summer,2012,Mar,15,421,Siang
2012-03-25,summer,2012,Mar,16,492,Sore
2012-03-25,summer,2012,Mar,17,419,Sore
2012-03-25,summer,2012,Mar,18,491,Sore
2012-03-25,summer,2012,Mar,19,375,Sore
2012-03-25,summer,2012,Mar,20,259,Malam
2012-03-25,summer,2012,Mar,21,149,Malam
2012-03-25,summer,2012,Mar,22,111,Malam
2012-03-25,summer,2012,Mar,23,65,Malam
2012-03-26,summer,2012,Mar,0,33,Malam
2012-03-26,summer,2012,Mar,1,28,Malam
2012-03-26,summer,2012,Mar,2,20,Malam
2012-03-26,summer,2012,Mar,3,1,Malam
2012-03-26,summer,2012,Mar,4,4,Pagi
2012-03-26,summer,2012,Mar,5,36,Pagi
2012-03-26,summer,2012,Mar,6,117,Pagi
2012-03-26,summer,2012,Mar,7,370,Pagi
2012-03-26,summer,2012,Mar,8,657,Pagi
2012-03-26,summer,2012,Mar,9,282,Pagi
2012-03-26,summer,2012,Mar,10,153,Pagi
2012-03-26,summer,2012,Mar,11,178,Siang
2012-03-26,summer,2012,Mar,12,279,Siang
2012-03-26,summer,2012,Mar,13,301,Siang
2012-03-26,summer,2012,Mar,14,217,Siang
2012-03-26,summer,2012,Mar,15,223,Siang
2012-03-26,summer,2012,Mar,16,305,Sore
2012-03-26,summer,2012,Mar,17,664,Sore
2012-03-26,summer,2012,Mar,18,684,Sore
2012-03-26,summer,2012,Mar,19,458,Sore
2012-03-26,summer,2012,Mar,20,221,Malam
2012-03-26,summer,2012,Mar,21,186,Malam
2012-03-26,summer,2012,Mar,22,93,Malam
2012-03-26,summer,2012,Mar,23,48,Malam
2012-03-27,summer,2012,Mar,0,10,Malam
2012-03-27,summer,2012,Mar,1,5,Malam
2012-03-27,summer,2012,Mar,2,7,Malam
2012-03-27,summer,2012,Mar,3,4,Malam
2012-03-27,summer,2012,Mar,4,3,Pagi
2012-03-27,summer,2012,Mar,5,17,Pagi
2012-03-27,summer,2012,Mar,6,101,Pagi
2012-03-27,summer,2012,Mar,7,286,Pagi
2012-03-27,summer,2012,Mar,8,581,Pagi
2012-03-27,summer,2012,Mar,9,267,Pagi
2012-03-27,summer,2012,Mar,10,138,Pagi
2012-03-27,summer,2012,Mar,11,175,Siang
2012-03-27,summer,2012,Mar,12,220,Siang
2012-03-27,summer,2012,Mar,13,211,Siang
2012-03-27,summer,2012,Mar,14,184,Siang
2012-03-27,summer,2012,Mar,15,200,Siang
2012-03-27,summer,2012,Mar,16,305,Sore
2012-03-27,summer,2012,Mar,17,614,Sore
2012-03-27,summer,2012,Mar,18,644,Sore
2012-03-27,summer,2012,Mar,19,417,Sore
2012-03-27,summer,2012,Mar,20,294,Malam
2012-03-27,summer,2012,Mar,21,221,Malam
2012-03-27,summer,2012,Mar,22,134,Malam
2012-03-27,summer,2012,Mar,23,64,Malam
2012-03-28,summer,2012,Mar,0,30,Malam
2012-03-28,summer,2012,Mar,1,8,Malam
2012-03-28,summer,2012,Mar,2,3,Malam
2012-03-28,summer,2012,Mar,3,5,Malam
2012-03-28,summer,2012,Mar,4,1,Pagi
2012-03-28,summer,2012,Mar,5,40,Pagi
2012-03-28,summer,2012,Mar,6,115,Pagi
2012-03-28,summer,2012,Mar,7,358,Pagi
2012-03-28,summer,2012,Mar,8,658,Pagi
2012-03-28,summer,2012,Mar,9,314,Pagi
2012-03-28,summer,2012,Mar,10,173,Pagi
2012-03-28,summer,2012,Mar,11,222,Siang
2012-03-28,summer,2012,Mar,12,268,Siang
2012-03-28,summer,2012,Mar,13,273,Siang
2012-03-28,summer,2012,Mar,14,221,Siang
2012-03-28,summer,2012,Mar,15,199,Siang
2012-03-28,summer,2012,Mar,16,221,Sore
2012-03-28,summer,2012,Mar,17,604,Sore
2012-03-28,summer,2012,Mar,18,641,Sore
2012-03-28,summer,2012,Mar,19,456,Sore
2012-03-28,summer,2012,Mar,20,362,Malam
2012-03-28,summer,2012,Mar,21,261,Malam
2012-03-28,summer,2012,Mar,22,172,Malam
2012-03-28,summer,2012,Mar,23,93,Malam
2012-03-29,summer,2012,Mar,0,48,Malam
2012-03-29,summer,2012,Mar,1,33,Malam
2012-03-29,summer,2012,Mar,2,6,Malam
2012-03-29,summer,2012,Mar,3,5,Malam
2012-03-29,summer,2012,Mar,4,9,Pagi
2012-03-29,summer,2012,Mar,5,32,Pagi
2012-03-29,summer,2012,Mar,6,117,Pagi
2012-03-29,summer,2012,Mar,7,367,Pagi
2012-03-29,summer,2012,Mar,8,654,Pagi
2012-03-29,summer,2012,Mar,9,321,Pagi
2012-03-29,summer,2012,Mar,10,166,Pagi
2012-03-29,summer,2012,Mar,11,220,Siang
2012-03-29,summer,2012,Mar,12,292,Siang
2012-03-29,summer,2012,Mar,13,273,Siang
2012-03-29,summer,2012,Mar,14,238,Siang
2012-03-29,summer,2012,Mar,15,307,Siang
2012-03-29,summer,2012,Mar,16,388,Sore
2012-03-29,summer,2012,Mar,17,703,Sore
2012-03-29,summer,2012,Mar,18,681,Sore
2012-03-29,summer,2012,Mar,19,468,Sore
2012-03-29,summer,2012,Mar,20,335,Malam
2012-03-29,summer,2012,Mar,21,224,Malam
2012-03-29,summer,2012,Mar,22,152,Malam
2012-03-29,summer,2012,Mar,23,94,Malam
2012-03-30,summer,2012,Mar,0,59,Malam
2012-03-30,summer,2012,Mar,1,27,Malam
2012-03-30,summer,2012,Mar,2,7,Malam
2012-03-30,summer,2012,Mar,3,7,Malam
2012-03-30,summer,2012,Mar,4,2,Pagi
2012-03-30,summer,2012,Mar,5,26,Pagi
2012-03-30,summer,2012,Mar,6,86,Pagi
2012-03-30,summer,2012,Mar,7,289,Pagi
2012-03-30,summer,2012,Mar,8,593,Pagi
2012-03-30,summer,2012,Mar,9,321,Pagi
2012-03-30,summer,2012,Mar,10,187,Pagi
2012-03-30,summer,2012,Mar,11,201,Siang
2012-03-30,summer,2012,Mar,12,270,Siang
2012-03-30,summer,2012,Mar,13,242,Siang
2012-03-30,summer,2012,Mar,14,229,Siang
2012-03-30,summer,2012,Mar,15,280,Siang
2012-03-30,summer,2012,Mar,16,367,Sore
2012-03-30,summer,2012,Mar,17,606,Sore
2012-03-30,summer,2012,Mar,18,560,Sore
2012-03-30,summer,2012,Mar,19,395,Sore
2012-03-30,summer,2012,Mar,20,209,Malam
2012-03-30,summer,2012,Mar,21,220,Malam
2012-03-30,summer,2012,Mar,22,153,Malam
2012-03-30,summer,2012,Mar,23,123,Malam
2012-03-31,summer,2012,Mar,0,92,Malam
2012-03-31,summer,2012,Mar,1,82,Malam
2012-03-31,summer,2012,Mar,2,69,Malam
2012-03-31,summer,2012,Mar,3,31,Malam
2012-03-31,summer,2012,Mar,4,8,Pagi
2012-03-31,summer,2012,Mar,5,5,Pagi
2012-03-31,summer,2012,Mar,6,23,Pagi
2012-03-31,summer,2012,Mar,7,44,Pagi
2012-03-31,summer,2012,Mar,8,145,Pagi
2012-03-31,summer,2012,Mar,9,223,Pagi
2012-03-31,summer,2012,Mar,10,313,Pagi
2012-03-31,summer,2012,Mar,11,463,Siang
2012-03-31,summer,2012,Mar,12,621,Siang
2012-03-31,summer,2012,Mar,13,638,Siang
2012-03-31,summer,2012,Mar,14,551,Siang
2012-03-31,summer,2012,Mar,15,605,Siang
2012-03-31,summer,2012,Mar,16,535,Sore
2012-03-31,summer,2012,Mar,17,543,Sore
2012-03-31,summer,2012,Mar,18,341,Sore
2012-03-31,summer,2012,Mar,19,284,Sore
2012-03-31,summer,2012,Mar,20,208,Malam
2012-03-31,summer,2012,Mar,21,143,Malam
2012-03-31,summer,2012,Mar,22,156,Malam
2012-03-31,summer,2012,Mar,23,112,Malam
2012-04-01,summer,2012,Apr,0,67,Malam
2012-04-01,summer,2012,Apr,1,62,Malam
2012-04-01,summer,2012,Apr,2,81,Malam
2012-04-01,summer,2012,Apr,3,25,Malam
2012-04-01,summer,2012,Apr,4,12,Pagi
2012-04-01,summer,2012,Apr,5,18,Pagi
2012-04-01,summer,2012,Apr,6,97,Pagi
2012-04-01,summer,2012,Apr,7,84,Pagi
2012-04-01,summer,2012,Apr,8,125,Pagi
2012-04-01,summer,2012,Apr,9,275,Pagi
2012-04-01,summer,2012,Apr,10,360,Pagi
2012-04-01,summer,2012,Apr,11,451,Siang
2012-04-01,summer,2012,Apr,12,445,Siang
2012-04-01,summer,2012,Apr,13,464,Siang
2012-04-01,summer,2012,Apr,14,561,Siang
2012-04-01,summer,2012,Apr,15,573,Siang
2012-04-01,summer,2012,Apr,16,511,Sore
2012-04-01,summer,2012,Apr,17,555,Sore
2012-04-01,summer,2012,Apr,18,432,Sore
2012-04-01,summer,2012,Apr,19,346,Sore
2012-04-01,summer,2012,Apr,20,232,Malam
2012-04-01,summer,2012,Apr,21,134,Malam
2012-04-01,summer,2012,Apr,22,68,Malam
2012-04-01,summer,2012,Apr,23,63,Malam
2012-04-02,summer,2012,Apr,0,17,Malam
2012-04-02,summer,2012,Apr,1,5,Malam
2012-04-02,summer,2012,Apr,2,5,Malam
2012-04-02,summer,2012,Apr,4,4,Pagi
2012-04-02,summer,2012,Apr,5,24,Pagi
2012-04-02,summer,2012,Apr,6,110,Pagi
2012-04-02,summer,2012,Apr,7,306,Pagi
2012-04-02,summer,2012,Apr,8,589,Pagi
2012-04-02,summer,2012,Apr,9,317,Pagi
2012-04-02,summer,2012,Apr,10,204,Pagi
2012-04-02,summer,2012,Apr,11,209,Siang
2012-04-02,summer,2012,Apr,12,281,Siang
2012-04-02,summer,2012,Apr,13,281,Siang
2012-04-02,summer,2012,Apr,14,268,Siang
2012-04-02,summer,2012,Apr,15,324,Siang
2012-04-02,summer,2012,Apr,16,395,Sore
2012-04-02,summer,2012,Apr,17,729,Sore
2012-04-02,summer,2012,Apr,18,618,Sore
2012-04-02,summer,2012,Apr,19,494,Sore
2012-04-02,summer,2012,Apr,20,329,Malam
2012-04-02,summer,2012,Apr,21,238,Malam
2012-04-02,summer,2012,Apr,22,123,Malam
2012-04-02,summer,2012,Apr,23,66,Malam
2012-04-03,summer,2012,Apr,0,33,Malam
2012-04-03,summer,2012,Apr,1,11,Malam
2012-04-03,summer,2012,Apr,2,5,Malam
2012-04-03,summer,2012,Apr,3,3,Malam
2012-04-03,summer,2012,Apr,4,1,Pagi
2012-04-03,summer,2012,Apr,5,27,Pagi
2012-04-03,summer,2012,Apr,6,100,Pagi
2012-04-03,summer,2012,Apr,7,341,Pagi
2012-04-03,summer,2012,Apr,8,604,Pagi
2012-04-03,summer,2012,Apr,9,408,Pagi
2012-04-03,summer,2012,Apr,10,219,Pagi
2012-04-03,summer,2012,Apr,11,258,Siang
2012-04-03,summer,2012,Apr,12,331,Siang
2012-04-03,summer,2012,Apr,13,345,Siang
2012-04-03,summer,2012,Apr,14,311,Siang
2012-04-03,summer,2012,Apr,15,316,Siang
2012-04-03,summer,2012,Apr,16,485,Sore
2012-04-03,summer,2012,Apr,17,757,Sore
2012-04-03,summer,2012,Apr,18,800,Sore
2012-04-03,summer,2012,Apr,19,558,Sore
2012-04-03,summer,2012,Apr,20,379,Malam
2012-04-03,summer,2012,Apr,21,243,Malam
2012-04-03,summer,2012,Apr,22,158,Malam
2012-04-03,summer,2012,Apr,23,79,Malam
2012-04-04,summer,2012,Apr,0,41,Malam
2012-04-04,summer,2012,Apr,1,11,Malam
2012-04-04,summer,2012,Apr,2,5,Malam
2012-04-04,summer,2012,Apr,3,3,Malam
2012-04-04,summer,2012,Apr,4,1,Pagi
2012-04-04,summer,2012,Apr,5,27,Pagi
2012-04-04,summer,2012,Apr,6,126,Pagi
2012-04-04,summer,2012,Apr,7,366,Pagi
2012-04-04,summer,2012,Apr,8,684,Pagi
2012-04-04,summer,2012,Apr,9,363,Pagi
2012-04-04,summer,2012,Apr,10,167,Pagi
2012-04-04,summer,2012,Apr,11,213,Siang
2012-04-04,summer,2012,Apr,12,283,Siang
2012-04-04,summer,2012,Apr,13,251,Siang
2012-04-04,summer,2012,Apr,14,258,Siang
2012-04-04,summer,2012,Apr,15,268,Siang
2012-04-04,summer,2012,Apr,16,390,Sore
2012-04-04,summer,2012,Apr,17,744,Sore
2012-04-04,summer,2012,Apr,18,759,Sore
2012-04-04,summer,2012,Apr,19,494,Sore
2012-04-04,summer,2012,Apr,20,372,Malam
2012-04-04,summer,2012,Apr,21,298,Malam
2012-04-04,summer,2012,Apr,22,181,Malam
2012-04-04,summer,2012,Apr,23,131,Malam
2012-04-05,summer,2012,Apr,0,45,Malam
2012-04-05,summer,2012,Apr,1,13,Malam
2012-04-05,summer,2012,Apr,2,18,Malam
2012-04-05,summer,2012,Apr,3,5,Malam
2012-04-05,summer,2012,Apr,4,1,Pagi
2012-04-05,summer,2012,Apr,5,29,Pagi
2012-04-05,summer,2012,Apr,6,126,Pagi
2012-04-05,summer,2012,Apr,7,354,Pagi
2012-04-05,summer,2012,Apr,8,638,Pagi
2012-04-05,summer,2012,Apr,9,351,Pagi
2012-04-05,summer,2012,Apr,10,246,Pagi
2012-04-05,summer,2012,Apr,11,268,Siang
2012-04-05,summer,2012,Apr,12,276,Siang
2012-04-05,summer,2012,Apr,13,291,Siang
